PRINCIPLE COMMODITY,COUNTRY,UNIT,QUANTITY,Value(US$ million)
OTHER COMMODITIES                                 ,CHAD,NA,NA,1.83
OTHER COMMODITIES                                 ,CHILE,NA,NA,0.59
OTHER COMMODITIES                                 ,CHINA P RP,NA,NA,1128.61
OTHER COMMODITIES                                 ,COLOMBIA,NA,NA,1.98
OTHER COMMODITIES                                 ,COMOROS,NA,NA,0.00
OTHER COMMODITIES                                 ,CONGO D. REP.,NA,NA,1.32
OTHER COMMODITIES                                 ,CONGO P REP,NA,NA,3.34
OTHER COMMODITIES                                 ,COSTA RICA,NA,NA,3.28
OTHER COMMODITIES                                 ,COTE D' IVOIRE,NA,NA,5.86
OTHER COMMODITIES                                 ,CROATIA,NA,NA,0.93
OTHER COMMODITIES                                 ,CUBA,NA,NA,0.08
OTHER COMMODITIES                                 ,CYPRUS,NA,NA,0.65
OTHER COMMODITIES                                 ,CZECH REPUBLIC,NA,NA,3.01
OTHER COMMODITIES                                 ,DENMARK,NA,NA,19.79
OTHER COMMODITIES                                 ,DJIBOUTI,NA,NA,6.81
OTHER COMMODITIES                                 ,DOMINIC REP,NA,NA,12.12
OTHER COMMODITIES                                 ,ECUADOR,NA,NA,0.56
OTHER COMMODITIES                                 ,EGYPT A RP,NA,NA,2.88
OTHER COMMODITIES                                 ,EL SALVADOR,NA,NA,0.13
OTHER COMMODITIES                                 ,EQUTL GUINEA,NA,NA,0.66
OTHER COMMODITIES                                 ,ERITREA,NA,NA,0.00
OTHER COMMODITIES                                 ,ESTONIA,NA,NA,0.06
OTHER COMMODITIES                                 ,ETHIOPIA,NA,NA,0.22
OTHER COMMODITIES                                 ,FIJI IS,NA,NA,0.00
OTHER COMMODITIES                                 ,FINLAND,NA,NA,11.21
OTHER COMMODITIES                                 ,FRANCE,NA,NA,91.58
OTHER COMMODITIES                                 ,GABON,NA,NA,0.00
OTHER COMMODITIES                                 ,GAMBIA,NA,NA,0.47
OTHER COMMODITIES                                 ,GEORGIA,NA,NA,0.01
OTHER COMMODITIES                                 ,GERMANY,NA,NA,167.57
OTHER COMMODITIES                                 ,GHANA,NA,NA,2.32
OTHER COMMODITIES                                 ,GREECE,NA,NA,8.09
OTHER COMMODITIES                                 ,GRENADA,NA,NA,0.05
OTHER COMMODITIES                                 ,GUATEMALA,NA,NA,0.22
OTHER COMMODITIES                                 ,GUINEA,NA,NA,5.83
OTHER COMMODITIES                                 ,GUINEA BISSAU,NA,NA,0.33
OTHER COMMODITIES                                 ,HAITI,NA,NA,8.94
OTHER COMMODITIES                                 ,HONDURAS,NA,NA,0.28
OTHER COMMODITIES                                 ,HONG KONG,NA,NA,69.72
OTHER COMMODITIES                                 ,HUNGARY,NA,NA,5.57
OTHER COMMODITIES                                 ,ICELAND,NA,NA,0.02
OTHER COMMODITIES                                 ,INDONESIA,NA,NA,142.60
OTHER COMMODITIES                                 ,IRAN,NA,NA,17.07
OTHER COMMODITIES                                 ,IRAQ,NA,NA,0.11
OTHER COMMODITIES                                 ,IRELAND,NA,NA,3.52
OTHER COMMODITIES                                 ,ISRAEL,NA,NA,26.25
OTHER COMMODITIES                                 ,ITALY,NA,NA,65.65
OTHER COMMODITIES                                 ,JAMAICA,NA,NA,2.44
OTHER COMMODITIES                                 ,JAPAN,NA,NA,56.24
OTHER COMMODITIES                                 ,JORDAN,NA,NA,0.81
OTHER COMMODITIES                                 ,KAZAKHSTAN,NA,NA,0.03
OTHER COMMODITIES                                 ,KENYA,NA,NA,2.76
OTHER COMMODITIES                                 ,KOREA DP RP,NA,NA,0.00
OTHER COMMODITIES                                 ,KOREA RP,NA,NA,350.23
OTHER COMMODITIES                                 ,KUWAIT,NA,NA,37.65
OTHER COMMODITIES                                 ,LAO PD RP,NA,NA,0.30
OTHER COMMODITIES                                 ,LATVIA,NA,NA,0.95
OTHER COMMODITIES                                 ,LEBANON,NA,NA,0.13
OTHER COMMODITIES                                 ,LIBERIA,NA,NA,1.75
OTHER COMMODITIES                                 ,LIBYA,NA,NA,11.37
OTHER COMMODITIES                                 ,LIECHTENSTEIN,NA,NA,0.00
OTHER COMMODITIES                                 ,LITHUANIA,NA,NA,9.05
OTHER COMMODITIES                                 ,LUXEMBOURG,NA,NA,0.05
OTHER COMMODITIES                                 ,MACAO,NA,NA,0.01
OTHER COMMODITIES                                 ,MACEDONIA,NA,NA,0.03
OTHER COMMODITIES                                 ,MADAGASCAR,NA,NA,14.78
OTHER COMMODITIES                                 ,MALAWI,NA,NA,0.00
OTHER COMMODITIES                                 ,MALAYSIA,NA,NA,85.73
OTHER COMMODITIES                                 ,MALDIVES,NA,NA,0.76
OTHER COMMODITIES                                 ,MALI,NA,NA,8.30
OTHER COMMODITIES                                 ,MALTA,NA,NA,0.12
OTHER COMMODITIES                                 ,MAURITANIA,NA,NA,3.28
OTHER COMMODITIES                                 ,MAURITIUS,NA,NA,3.04
OTHER COMMODITIES                                 ,MEXICO,NA,NA,2.40
OTHER COMMODITIES                                 ,MOLDOVA,NA,NA,0.00
OTHER COMMODITIES                                 ,MONGOLIA,NA,NA,0.00
OTHER COMMODITIES                                 ,MOROCCO,NA,NA,0.74
OTHER COMMODITIES                                 ,MOZAMBIQUE,NA,NA,2.26
OTHER COMMODITIES                                 ,MYANMAR,NA,NA,7.11
OTHER COMMODITIES                                 ,NAMIBIA,NA,NA,3.62
OTHER COMMODITIES                                 ,NEPAL,NA,NA,27.09
OTHER COMMODITIES                                 ,NETHERLAND,NA,NA,88.96
OTHER COMMODITIES                                 ,NETHERLANDANTIL,NA,NA,0.33
OTHER COMMODITIES                                 ,NEW ZEALAND,NA,NA,11.05
OTHER COMMODITIES                                 ,NICARAGUA,NA,NA,0.00
OTHER COMMODITIES                                 ,NIGER,NA,NA,0.08
OTHER COMMODITIES                                 ,NIGERIA,NA,NA,2.79
OTHER COMMODITIES                                 ,NORFOLK IS,NA,NA,0.00
OTHER COMMODITIES                                 ,NORWAY,NA,NA,2.12
OTHER COMMODITIES                                 ,OMAN,NA,NA,94.50
OTHER COMMODITIES                                 ,PAKISTAN IR,NA,NA,2.09
OTHER COMMODITIES                                 ,PANAMA REPUBLIC,NA,NA,0.02
OTHER COMMODITIES                                 ,PAPUA N GNA,NA,NA,0.76
OTHER COMMODITIES                                 ,PARAGUAY,NA,NA,0.00
OTHER COMMODITIES                                 ,PERU,NA,NA,2.11
OTHER COMMODITIES                                 ,PHILIPPINES,NA,NA,18.26
OTHER COMMODITIES                                 ,POLAND,NA,NA,11.47
OTHER COMMODITIES                                 ,PORTUGAL,NA,NA,3.85
OTHER COMMODITIES                                 ,PUERTO RICO,NA,NA,1.66
OTHER COMMODITIES                                 ,QATAR,NA,NA,29.21
OTHER COMMODITIES                                 ,REUNION,NA,NA,0.10
OTHER COMMODITIES                                 ,ROMANIA,NA,NA,0.88
OTHER COMMODITIES                                 ,RUSSIA,NA,NA,3.28
OTHER COMMODITIES                                 ,RWANDA,NA,NA,0.09
OTHER COMMODITIES                                 ,SAMOA,NA,NA,0.00
OTHER COMMODITIES                                 ,SAO TOME,NA,NA,0.00
OTHER COMMODITIES                                 ,SAUDI ARAB,NA,NA,22.09
OTHER COMMODITIES                                 ,SENEGAL,NA,NA,6.68
OTHER COMMODITIES                                 ,SERBIA,NA,NA,0.38
OTHER COMMODITIES                                 ,SEYCHELLES,NA,NA,0.70
OTHER COMMODITIES                                 ,SIERRA LEONE,NA,NA,0.68
OTHER COMMODITIES                                 ,SINGAPORE,NA,NA,167.66
OTHER COMMODITIES                                 ,SLOVAK REP,NA,NA,0.82
OTHER COMMODITIES                                 ,SLOVENIA,NA,NA,5.59
OTHER COMMODITIES                                 ,SOMALIA,NA,NA,3.77
OTHER COMMODITIES                                 ,SOUTH AFRICA,NA,NA,39.13
OTHER COMMODITIES                                 ,SOUTH SUDAN,NA,NA,0.00
OTHER COMMODITIES                                 ,SPAIN,NA,NA,65.92
OTHER COMMODITIES                                 ,SRI LANKA DSR,NA,NA,123.98
OTHER COMMODITIES                                 ,ST HELENA,NA,NA,0.00
OTHER COMMODITIES                                 ,ST LUCIA,NA,NA,0.00
OTHER COMMODITIES                                 ,ST VINCENT,NA,NA,0.00
OTHER COMMODITIES                                 ,SUDAN,NA,NA,68.46
OTHER COMMODITIES                                 ,SURINAME,NA,NA,0.41
OTHER COMMODITIES                                 ,SWAZILAND,NA,NA,0.00
OTHER COMMODITIES                                 ,SWEDEN,NA,NA,5.47
OTHER COMMODITIES                                 ,SWITZERLAND,NA,NA,20.45
OTHER COMMODITIES                                 ,TAIWAN,NA,NA,70.93
OTHER COMMODITIES                                 ,TANZANIA REP,NA,NA,5.24
OTHER COMMODITIES                                 ,THAILAND,NA,NA,245.32
OTHER COMMODITIES                                 ,TOGO,NA,NA,10.31
OTHER COMMODITIES                                 ,TRINIDAD,NA,NA,0.31
OTHER COMMODITIES                                 ,TUNISIA,NA,NA,0.64
OTHER COMMODITIES                                 ,TURKEY,NA,NA,18.62
OTHER COMMODITIES                                 ,TURKMENISTAN,NA,NA,0.00
OTHER COMMODITIES                                 ,U ARAB EMTS,NA,NA,185.86
OTHER COMMODITIES                                 ,U K,NA,NA,60.41
OTHER COMMODITIES                                 ,U S A,NA,NA,1283.88
OTHER COMMODITIES                                 ,UGANDA,NA,NA,2.20
OTHER COMMODITIES                                 ,UKRAINE,NA,NA,0.09
OTHER COMMODITIES                                 ,UNSPECIFIED,NA,NA,33.91
OTHER COMMODITIES                                 ,URUGUAY,NA,NA,0.02
OTHER COMMODITIES                                 ,US MINOR OUTLYING ISLANDS,NA,NA,0.03
OTHER COMMODITIES                                 ,UZBEKISTAN,NA,NA,0.27
OTHER COMMODITIES                                 ,VENEZUELA,NA,NA,1.37
OTHER COMMODITIES                                 ,VIETNAM SOC REP,NA,NA,48.85
OTHER COMMODITIES                                 ,YEMEN REPUBLC,NA,NA,52.86
OTHER COMMODITIES                                 ,ZAMBIA,NA,NA,0.00
OTHER COMMODITIES                                 ,ZIMBABWE,NA,NA,0.40
OTHER JUTE MANUFACTURES                           ,AUSTRIA,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,BANGLADESH PR,NA,NA,63.98
OTHER JUTE MANUFACTURES                           ,BELGIUM,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,BHUTAN,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,CANADA,NA,NA,0.02
OTHER JUTE MANUFACTURES                           ,CHINA P RP,NA,NA,1.20
OTHER JUTE MANUFACTURES                           ,COLOMBIA,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,FINLAND,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,FRANCE,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,GERMANY,NA,NA,0.04
OTHER JUTE MANUFACTURES                           ,HONG KONG,NA,NA,0.01
OTHER JUTE MANUFACTURES                           ,HUNGARY,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,INDONESIA,NA,NA,0.01
OTHER JUTE MANUFACTURES                           ,ITALY,NA,NA,0.05
OTHER JUTE MANUFACTURES                           ,JAPAN,NA,NA,0.02
OTHER JUTE MANUFACTURES                           ,KOREA RP,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,LATVIA,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,MALAYSIA,NA,NA,0.19
OTHER JUTE MANUFACTURES                           ,MAURITIUS,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,MEXICO,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,NEPAL,NA,NA,16.85
OTHER JUTE MANUFACTURES                           ,NETHERLAND,NA,NA,0.08
OTHER JUTE MANUFACTURES                           ,POLAND,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,PORTUGAL,NA,NA,0.01
OTHER JUTE MANUFACTURES                           ,QATAR,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,SAUDI ARAB,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,SINGAPORE,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,SPAIN,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,SWEDEN,NA,NA,0.01
OTHER JUTE MANUFACTURES                           ,SWITZERLAND,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,TAIWAN,NA,NA,0.01
OTHER JUTE MANUFACTURES                           ,THAILAND,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,TURKEY,NA,NA,0.05
OTHER JUTE MANUFACTURES                           ,U ARAB EMTS,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,U K,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,U S A,NA,NA,0.20
OTHER JUTE MANUFACTURES                           ,UNSPECIFIED,NA,NA,0.00
OTHER JUTE MANUFACTURES                           ,VIETNAM SOC REP,NA,NA,0.00
OTHER MEAT                                        ,BELGIUM,TON,454,1.99
OTHER MEAT                                        ,BRAZIL,TON,33,0.11
OTHER MEAT                                        ,DENMARK,TON,9,0.04
OTHER MEAT                                        ,FRANCE,TON,0,0.00
OTHER MEAT                                        ,GERMANY,TON,0,0.00
OTHER MEAT                                        ,ITALY,TON,56,0.51
OTHER MEAT                                        ,KOREA RP,TON,0,0.00
OTHER MEAT                                        ,POLAND,TON,61,0.19
OTHER MEAT                                        ,SINGAPORE,TON,0,0.00
OTHER MEAT                                        ,SPAIN,TON,201,0.99
OTHER MEAT                                        ,SRI LANKA DSR,TON,124,0.94
OTHER MEAT                                        ,TURKEY,TON,17,0.07
OTHER MEAT                                        ,U K,TON,0,0.00
OTHER MEAT                                        ,VIETNAM SOC REP,TON,1,0.03
OTHER OIL SEEDS                                   ,ARGENTINA,TON,20,0.03
OTHER OIL SEEDS                                   ,AUSTRALIA,TON,0,0.00
OTHER OIL SEEDS                                   ,BANGLADESH PR,TON,97,0.02
OTHER OIL SEEDS                                   ,BELGIUM,TON,0,0.00
OTHER OIL SEEDS                                   ,BENIN,TON,121672,109.09
OTHER OIL SEEDS                                   ,BULGARIA,TON,1168,0.73
OTHER OIL SEEDS                                   ,BURKINA FASO,TON,46525,33.76
OTHER OIL SEEDS                                   ,CANADA,TON,27,0.15
OTHER OIL SEEDS                                   ,CHINA P RP,TON,1482,1.16
OTHER OIL SEEDS                                   ,COSTA RICA,TON,286,0.05
OTHER OIL SEEDS                                   ,DENMARK,TON,22,0.04
OTHER OIL SEEDS                                   ,DJIBOUTI,TON,8430,7.48
OTHER OIL SEEDS                                   ,ETHIOPIA,TON,22687,18.47
OTHER OIL SEEDS                                   ,FRANCE,TON,0,0.00
OTHER OIL SEEDS                                   ,GERMANY,TON,0,0.00
OTHER OIL SEEDS                                   ,GHANA,TON,36921,20.86
OTHER OIL SEEDS                                   ,IRAN,TON,0,0.00
OTHER OIL SEEDS                                   ,IRELAND,TON,0,0.00
OTHER OIL SEEDS                                   ,KENYA,TON,269,0.34
OTHER OIL SEEDS                                   ,MADAGASCAR,TON,0,0.00
OTHER OIL SEEDS                                   ,MALAWI,TON,1156,0.89
OTHER OIL SEEDS                                   ,MAURITIUS,TON,0,0.00
OTHER OIL SEEDS                                   ,MOLDOVA,TON,69,0.04
OTHER OIL SEEDS                                   ,MOZAMBIQUE,TON,28395,21.68
OTHER OIL SEEDS                                   ,MYANMAR,TON,0,0.00
OTHER OIL SEEDS                                   ,NEPAL,TON,0,0.00
OTHER OIL SEEDS                                   ,NIGER,TON,90129,61.64
OTHER OIL SEEDS                                   ,NIGERIA,TON,6048,4.24
OTHER OIL SEEDS                                   ,NORWAY,TON,18,0.03
OTHER OIL SEEDS                                   ,PARAGUAY,TON,50,0.09
OTHER OIL SEEDS                                   ,RUSSIA,TON,0,0.00
OTHER OIL SEEDS                                   ,RWANDA,TON,40,0.04
OTHER OIL SEEDS                                   ,SERBIA,TON,0,0.00
OTHER OIL SEEDS                                   ,SINGAPORE,TON,2495,2.35
OTHER OIL SEEDS                                   ,SOUTH AFRICA,TON,0,0.00
OTHER OIL SEEDS                                   ,SUDAN,TON,6138,5.41
OTHER OIL SEEDS                                   ,SWITZERLAND,TON,610,0.53
OTHER OIL SEEDS                                   ,TAIWAN,TON,0,0.00
OTHER OIL SEEDS                                   ,TANZANIA REP,TON,22156,17.29
OTHER OIL SEEDS                                   ,TOGO,TON,162604,125.49
OTHER OIL SEEDS                                   ,U ARAB EMTS,TON,11590,10.48
OTHER OIL SEEDS                                   ,U S A,TON,560,0.75
OTHER OIL SEEDS                                   ,UGANDA,TON,1722,1.50
OTHER OIL SEEDS                                   ,UKRAINE,TON,207,0.14
OTHER OIL SEEDS                                   ,VIETNAM SOC REP,TON,0,0.00
OTHER OIL SEEDS                                   ,ZAMBIA,TON,480,0.35
OTHER PRECIOUS AND BASE METALS                    ,AUSTRALIA,KGS,0,0.00
OTHER PRECIOUS AND BASE METALS                    ,AUSTRIA,KGS,0,0.00
OTHER PRECIOUS AND BASE METALS                    ,BELGIUM,KGS,130188,0.03
OTHER PRECIOUS AND BASE METALS                    ,BOLIVIA,KGS,1500,0.00
OTHER PRECIOUS AND BASE METALS                    ,CHINA P RP,KGS,7782946,0.39
OTHER PRECIOUS AND BASE METALS                    ,COLOMBIA,KGS,0,0.00
OTHER PRECIOUS AND BASE METALS                    ,CZECH REPUBLIC,KGS,10501,0.87
OTHER PRECIOUS AND BASE METALS                    ,ECUADOR,KGS,0,0.00
OTHER PRECIOUS AND BASE METALS                    ,EGYPT A RP,KGS,62845000,4.41
OTHER PRECIOUS AND BASE METALS                    ,FRANCE,KGS,401680,0.04
OTHER PRECIOUS AND BASE METALS                    ,GERMANY,KGS,526263,40.41
OTHER PRECIOUS AND BASE METALS                    ,HONG KONG,KGS,421353,10.04
OTHER PRECIOUS AND BASE METALS                    ,INDONESIA,KGS,76800,0.59
OTHER PRECIOUS AND BASE METALS                    ,ISRAEL,KGS,7507,0.01
OTHER PRECIOUS AND BASE METALS                    ,ITALY,KGS,709461,17.13
OTHER PRECIOUS AND BASE METALS                    ,JAPAN,KGS,3115,0.05
OTHER PRECIOUS AND BASE METALS                    ,KOREA RP,KGS,20894456,2.01
OTHER PRECIOUS AND BASE METALS                    ,KUWAIT,KGS,216483000,61.27
OTHER PRECIOUS AND BASE METALS                    ,MALAYSIA,KGS,183603384,37.99
OTHER PRECIOUS AND BASE METALS                    ,NETHERLAND,KGS,35789,0.05
OTHER PRECIOUS AND BASE METALS                    ,NORWAY,KGS,0,0.00
OTHER PRECIOUS AND BASE METALS                    ,OMAN,KGS,0,0.00
OTHER PRECIOUS AND BASE METALS                    ,PORTUGAL,KGS,27754,0.03
OTHER PRECIOUS AND BASE METALS                    ,PUERTO RICO,KGS,5510240,1.36
OTHER PRECIOUS AND BASE METALS                    ,QATAR,KGS,32008500,2.72
OTHER PRECIOUS AND BASE METALS                    ,RUSSIA,KGS,940,0.12
OTHER PRECIOUS AND BASE METALS                    ,SAUDI ARAB,KGS,52000,2.36
OTHER PRECIOUS AND BASE METALS                    ,SINGAPORE,KGS,33000,0.71
OTHER PRECIOUS AND BASE METALS                    ,SOUTH AFRICA,KGS,1144757,43.12
OTHER PRECIOUS AND BASE METALS                    ,SPAIN,KGS,52695,0.12
OTHER PRECIOUS AND BASE METALS                    ,SWEDEN,KGS,414,0.00
OTHER PRECIOUS AND BASE METALS                    ,SWITZERLAND,KGS,9730,0.28
OTHER PRECIOUS AND BASE METALS                    ,TAIWAN,KGS,900,0.00
OTHER PRECIOUS AND BASE METALS                    ,THAILAND,KGS,525013,0.09
OTHER PRECIOUS AND BASE METALS                    ,TURKEY,KGS,21158480,2.11
OTHER PRECIOUS AND BASE METALS                    ,U ARAB EMTS,KGS,191645538,1173.85
OTHER PRECIOUS AND BASE METALS                    ,U K,KGS,3789031,206.14
OTHER PRECIOUS AND BASE METALS                    ,U S A,KGS,1621319,49.42
OTHER PRECIOUS AND BASE METALS                    ,VIETNAM SOC REP,KGS,1,0.00
PACKAGING MATERIALS                               ,ALGERIA,TON,0,0.00
PACKAGING MATERIALS                               ,ANGOLA,TON,0,0.00
PACKAGING MATERIALS                               ,ARGENTINA,TON,7,0.14
PACKAGING MATERIALS                               ,AUSTRALIA,TON,17,0.20
PACKAGING MATERIALS                               ,AUSTRIA,TON,7,0.32
PACKAGING MATERIALS                               ,BAHARAIN IS,TON,0,0.00
PACKAGING MATERIALS                               ,BANGLADESH PR,TON,300,0.76
PACKAGING MATERIALS                               ,BELARUS,TON,2,0.03
PACKAGING MATERIALS                               ,BELGIUM,TON,426,3.82
PACKAGING MATERIALS                               ,BENIN,TON,0,0.00
PACKAGING MATERIALS                               ,BHUTAN,TON,171,0.24
PACKAGING MATERIALS                               ,BRAZIL,TON,55,0.41
PACKAGING MATERIALS                               ,BULGARIA,TON,0,0.00
PACKAGING MATERIALS                               ,CAMEROON,TON,0,0.00
PACKAGING MATERIALS                               ,CANADA,TON,281,3.08
PACKAGING MATERIALS                               ,CHILE,TON,1,0.02
PACKAGING MATERIALS                               ,CHINA P RP,TON,21150,118.52
PACKAGING MATERIALS                               ,COLOMBIA,TON,2,0.01
PACKAGING MATERIALS                               ,CONGO D. REP.,TON,0,0.00
PACKAGING MATERIALS                               ,COTE D' IVOIRE,TON,1,0.00
PACKAGING MATERIALS                               ,CROATIA,TON,0,0.00
PACKAGING MATERIALS                               ,CYPRUS,TON,0,0.00
PACKAGING MATERIALS                               ,CZECH REPUBLIC,TON,13,0.28
PACKAGING MATERIALS                               ,DENMARK,TON,63,2.04
PACKAGING MATERIALS                               ,DJIBOUTI,TON,0,0.00
PACKAGING MATERIALS                               ,ECUADOR,TON,12,0.06
PACKAGING MATERIALS                               ,EGYPT A RP,TON,15,0.11
PACKAGING MATERIALS                               ,EL SALVADOR,TON,0,0.01
PACKAGING MATERIALS                               ,ESTONIA,TON,1,0.03
PACKAGING MATERIALS                               ,ETHIOPIA,TON,0,0.00
PACKAGING MATERIALS                               ,FINLAND,TON,21,0.27
PACKAGING MATERIALS                               ,FRANCE,TON,937,16.42
PACKAGING MATERIALS                               ,GERMANY,TON,1646,23.66
PACKAGING MATERIALS                               ,GHANA,TON,0,0.00
PACKAGING MATERIALS                               ,GREECE,TON,0,0.01
PACKAGING MATERIALS                               ,HAITI,TON,0,0.00
PACKAGING MATERIALS                               ,HONDURAS,TON,0,0.00
PACKAGING MATERIALS                               ,HONG KONG,TON,684,5.72
PACKAGING MATERIALS                               ,HUNGARY,TON,9,0.09
PACKAGING MATERIALS                               ,INDONESIA,TON,388,1.35
PACKAGING MATERIALS                               ,IRAN,TON,0,0.00
PACKAGING MATERIALS                               ,IRELAND,TON,163,2.09
PACKAGING MATERIALS                               ,ISRAEL,TON,141,1.96
PACKAGING MATERIALS                               ,ITALY,TON,1560,15.73
PACKAGING MATERIALS                               ,JAPAN,TON,1386,10.51
PACKAGING MATERIALS                               ,KENYA,TON,0,0.01
PACKAGING MATERIALS                               ,KOREA RP,TON,2144,15.42
PACKAGING MATERIALS                               ,KUWAIT,TON,0,0.00
PACKAGING MATERIALS                               ,LATVIA,TON,1,0.01
PACKAGING MATERIALS                               ,LEBANON,TON,0,0.00
PACKAGING MATERIALS                               ,LITHUANIA,TON,2,0.04
PACKAGING MATERIALS                               ,LUXEMBOURG,TON,2,0.09
PACKAGING MATERIALS                               ,MACAO,TON,0,0.00
PACKAGING MATERIALS                               ,MACEDONIA,TON,0,0.00
PACKAGING MATERIALS                               ,MALAYSIA,TON,2543,12.10
PACKAGING MATERIALS                               ,MALDIVES,TON,0,0.01
PACKAGING MATERIALS                               ,MALI,TON,0,0.00
PACKAGING MATERIALS                               ,MALTA,TON,0,0.00
PACKAGING MATERIALS                               ,MARSHALL ISLAND,TON,0,0.00
PACKAGING MATERIALS                               ,MAURITIUS,TON,0,0.00
PACKAGING MATERIALS                               ,MEXICO,TON,371,1.70
PACKAGING MATERIALS                               ,MONACO,TON,0,0.01
PACKAGING MATERIALS                               ,MOROCCO,TON,0,0.00
PACKAGING MATERIALS                               ,MYANMAR,TON,0,0.00
PACKAGING MATERIALS                               ,NEPAL,TON,4099,7.82
PACKAGING MATERIALS                               ,NETHERLAND,TON,239,4.30
PACKAGING MATERIALS                               ,NETHERLANDANTIL,TON,1,0.03
PACKAGING MATERIALS                               ,NEW ZEALAND,TON,1,0.01
PACKAGING MATERIALS                               ,NIGER,TON,0,0.00
PACKAGING MATERIALS                               ,NIGERIA,TON,0,0.00
PACKAGING MATERIALS                               ,NORWAY,TON,55,0.17
PACKAGING MATERIALS                               ,OMAN,TON,0,0.00
PACKAGING MATERIALS                               ,PERU,TON,0,0.00
PACKAGING MATERIALS                               ,PHILIPPINES,TON,56,0.45
PACKAGING MATERIALS                               ,POLAND,TON,126,1.93
PACKAGING MATERIALS                               ,PORTUGAL,TON,78,1.09
PACKAGING MATERIALS                               ,PUERTO RICO,TON,0,0.00
PACKAGING MATERIALS                               ,QATAR,TON,1,0.01
PACKAGING MATERIALS                               ,ROMANIA,TON,0,0.02
PACKAGING MATERIALS                               ,RUSSIA,TON,15,0.27
PACKAGING MATERIALS                               ,RWANDA,TON,0,0.00
PACKAGING MATERIALS                               ,SAMOA,TON,0,0.00
PACKAGING MATERIALS                               ,SAUDI ARAB,TON,5,0.05
PACKAGING MATERIALS                               ,SENEGAL,TON,0,0.00
PACKAGING MATERIALS                               ,SERBIA,TON,0,0.00
PACKAGING MATERIALS                               ,SEYCHELLES,TON,0,0.00
PACKAGING MATERIALS                               ,SINGAPORE,TON,321,13.92
PACKAGING MATERIALS                               ,SLOVAK REP,TON,15,0.13
PACKAGING MATERIALS                               ,SLOVENIA,TON,5,0.10
PACKAGING MATERIALS                               ,SOUTH AFRICA,TON,41,0.39
PACKAGING MATERIALS                               ,SPAIN,TON,335,2.73
PACKAGING MATERIALS                               ,SRI LANKA DSR,TON,163,0.83
PACKAGING MATERIALS                               ,SUDAN,TON,0,0.00
PACKAGING MATERIALS                               ,SWAZILAND,TON,0,0.00
PACKAGING MATERIALS                               ,SWEDEN,TON,49,0.63
PACKAGING MATERIALS                               ,SWITZERLAND,TON,118,4.48
PACKAGING MATERIALS                               ,TAIWAN,TON,468,7.68
PACKAGING MATERIALS                               ,TANZANIA REP,TON,0,0.00
PACKAGING MATERIALS                               ,THAILAND,TON,1933,9.31
PACKAGING MATERIALS                               ,TUNISIA,TON,0,0.13
PACKAGING MATERIALS                               ,TURKEY,TON,349,1.83
PACKAGING MATERIALS                               ,U ARAB EMTS,TON,452,1.79
PACKAGING MATERIALS                               ,U K,TON,662,5.98
PACKAGING MATERIALS                               ,U S A,TON,2707,45.57
PACKAGING MATERIALS                               ,UGANDA,TON,0,0.00
PACKAGING MATERIALS                               ,UKRAINE,TON,2,0.02
PACKAGING MATERIALS                               ,UNSPECIFIED,TON,1,0.01
PACKAGING MATERIALS                               ,VIETNAM SOC REP,TON,851,5.51
PACKAGING MATERIALS                               ,ZAMBIA,TON,0,0.00
PACKAGING MATERIALS                               ,ZIMBABWE,TON,0,0.00
POULTRY PRODUCTS                                  ,BRAZIL,NA,NA,0.14
POULTRY PRODUCTS                                  ,CHINA P RP,NA,NA,0.07
POULTRY PRODUCTS                                  ,CZECH REPUBLIC,NA,NA,0.00
POULTRY PRODUCTS                                  ,FRANCE,NA,NA,1.12
POULTRY PRODUCTS                                  ,GERMANY,NA,NA,0.25
POULTRY PRODUCTS                                  ,MALAYSIA,NA,NA,0.00
POULTRY PRODUCTS                                  ,NETHERLAND,NA,NA,0.00
POULTRY PRODUCTS                                  ,OMAN,NA,NA,0.00
POULTRY PRODUCTS                                  ,SPAIN,NA,NA,0.36
POULTRY PRODUCTS                                  ,THAILAND,NA,NA,0.43
POULTRY PRODUCTS                                  ,U ARAB EMTS,NA,NA,0.07
POULTRY PRODUCTS                                  ,U S A,NA,NA,2.88
